Species,HabitatType,status,StartLatitude,StartLongitude,DepthLower,Weight_kg,Number
Hexacorallia,Unknown,,50.3611666666667,-10.879,1048.5,0.0,6.0
Hexacorallia,Unknown,,50.3611666666667,-10.879,1048.5,0.0,9.0
Hexacorallia,Unknown,,51.8546666666667,-10.7661666666667,1048.5,0.0,27.0
Hexacorallia,Unknown,,50.71,-11.0216666666667,1048.5,0.0,23.0
Caryophyllia smithii,Unknown,,50.71,-11.0216666666667,195.0,0.0,2.0
Hexacorallia,Unknown,,52.695,-12.0506666666667,1048.5,5.0,204.0
Hexacorallia,Unknown,,53.931,-11.195,1048.5,7.0,630.0
Funiculina quadrangularis,Unknown,,53.931,-11.195,219.0,0.0,3.0
Hexacorallia,Unknown,,54.2005,-10.999,1048.5,6.0,253.0
Funiculina quadrangularis,Unknown,,54.2005,-10.999,219.0,0.0,1.0
Axinella infundibuliformis,Unknown,,54.5928333333333,-10.5981666666667,165.0,0.0,3.0
Porifera,Unknown,,54.5928333333333,-10.5981666666667,894.625,0.0,0.0
Hexacorallia,Unknown,,54.965,-10.1691666666667,1048.5,0.0,3.0
Porifera,Unknown,,55.5038333333333,-9.49583333333333,894.625,0.0,3.0
Polymastiidae,Unknown,,77.6118333333333,11.964,435.0,0.0005,1.0
Stryphnus fortis,Unknown,,77.6328333333333,10.9921666666666,282.39,4.196,4.0
Axinellidae,Unknown,,77.6328333333333,10.9921666666666,176.0,1.472,0.0
Axinellidae,Unknown,,77.6328333333333,10.9921666666666,176.0,0.034,2.0
Geodia,Unknown,,77.6328333333333,10.9921666666666,933.0,0.0155,3.0
Polymastia hemisphaerica,Unknown,,77.6328333333333,10.9921666666666,368.08,0.0345,19.0
Thenea muricata,Unknown,,77.6328333333333,10.9921666666666,314.045,0.02,4.0
Polymastiidae,Unknown,,77.6328333333333,10.9921666666666,435.0,0.0125,13.0
Thenea muricata,Unknown,,76.9721666666666,37.8216666666666,314.045,0.438,6.0
Polymastia grimaldii,Unknown,,76.9721666666666,37.8216666666666,284.28999999999996,0.199,53.0
Craniella polyura,Unknown,,76.9721666666666,37.8216666666666,300.75,0.0085,1.0
Polymastiidae,Unknown,,76.9721666666666,37.8216666666666,435.0,0.006,3.0
Polymastia thielei,Unknown,,76.9721666666666,37.8216666666666,294.45,0.0005,1.0
Polymastia grimaldii,Unknown,,77.025,36.012,284.28999999999996,0.0495,2.0
Polymastia andrica,Unknown,,77.025,36.012,343.725,0.004,2.0
Mycale lingua,Unknown,,77.025,36.012,435.0,0.008,3.0
Polymastia grimaldii,Unknown,,77.047,32.8838333333333,284.28999999999996,0.0034,2.25
Polymastia thielei,Unknown,,77.047,32.8838333333333,294.45,0.0135,2.25
Craniella polyura,Unknown,,77.047,32.8838333333333,300.75,0.0135,4.49
Polymastia andrica,Unknown,,77.047,32.8838333333333,343.725,0.0045,2.25
Mycale lingua,Unknown,,77.0546666666666,30.277,435.0,0.0435,4.0
Craniella cranium,Unknown,,77.0546666666666,30.277,293.6,0.0525,1.0
Axinellidae,Unknown,,76.9868333333333,25.0996666666666,176.0,0.001,1.0
Polymastia grimaldii,Unknown,,77.606,35.6018333333333,284.28999999999996,0.0055,4.0
Thenea muricata,Unknown,,77.606,35.6018333333333,314.045,0.0005,1.0
Polymastiidae,Unknown,,77.606,35.6018333333333,435.0,0.0045,1.0
Polymastiidae,Unknown,,77.644,33.1251666666666,435.0,0.0005,1.0
Mycale lingua,Unknown,,77.644,33.1251666666666,435.0,0.059,8.0
Polymastia grimaldii,Unknown,,77.644,33.1251666666666,284.28999999999996,0.0115,5.0
Polymastiidae,Unknown,,77.644,33.1251666666666,435.0,0.0035,1.0
Polymastia,Unknown,,77.6211666666666,30.2948333333333,322.1,0.003,3.0
Thenea muricata,Unknown,,77.6211666666666,30.2948333333333,314.045,0.0025,3.0
Stelletta rhaphidiophora,Unknown,,77.6211666666666,30.2948333333333,333.6,0.0005,2.0
Thenea muricata,Unknown,,77.6008333333333,27.5776666666666,314.045,1.2223,223.36
Polymastiidae,Unknown,,77.6008333333333,27.5776666666666,435.0,0.0236,16.39
Mycale lingua,Unknown,,77.6008333333333,27.5776666666666,435.0,0.042,20.49
Polymastia grimaldii,Unknown,,77.5886666666666,25.8643333333333,284.28999999999996,0.1645,6.0
Thenea muricata,Unknown,,77.5886666666666,25.8643333333333,314.045,0.0025,1.0
Thenea muricata,Unknown,,78.1598333333333,35.9745,314.045,0.001,1.0
Craniella cranium,Unknown,,78.1598333333333,35.9745,293.6,0.001,1.0
Polymastia grimaldii,Unknown,,78.185,33.0238333333333,284.28999999999996,0.0385,1.0
Mycale lingua,Unknown,,78.185,33.0238333333333,435.0,0.005,8.0
Axinellidae,Unknown,,78.2316666666666,29.9023333333333,176.0,0.002,2.0
Craniella polyura,Unknown,,78.1885,27.3508333333333,300.75,0.0315,3.0
Polymastia grimaldii,Unknown,,78.1885,27.3508333333333,284.28999999999996,0.225,32.0
Polymastia,Unknown,,78.1513333333333,25.5361666666666,322.1,0.002,3.0
Axinellidae,Unknown,,78.7508333333333,36.0006666666666,176.0,0.004,4.0
Polymastia grimaldii,Unknown,,78.7508333333333,36.0006666666666,284.28999999999996,0.002,2.0
Polymastia thielei,Unknown,,78.7508333333333,36.0006666666666,294.45,0.001,1.0
Polymastia thielei,Unknown,,78.7845,33.2655,294.45,0.0295,2.0
Axinellidae,Unknown,,78.7876666666666,31.0661666666666,176.0,0.0024,2.44
Polymastia grimaldii,Unknown,,78.7055,24.2311666666666,284.28999999999996,2.5365,232.0
Thenea muricata,Unknown,,78.7055,24.2311666666666,314.045,1.2125,4.0
Mycale lingua,Unknown,,78.7055,24.2311666666666,435.0,0.108,1.0
Axinellidae,Unknown,,78.7055,24.2311666666666,176.0,0.3935,1.0
Craniella polyura,Unknown,,77.2351666666666,12.4468333333333,300.75,0.0875,13.0
Polymastia grimaldii,Unknown,,77.2351666666666,12.4468333333333,284.28999999999996,0.006,3.0
Craniella polyura,Unknown,,77.2325,11.5103333333333,300.75,0.022,1.0
Craniella cranium,Unknown,,77.942,11.5536666666666,293.6,0.012,12.0
Geodia barretti,Unknown,,77.9236666666666,9.67116666666666,304.55,21.5,2.0
Craniella zetlandica,Unknown,,77.9236666666666,9.67116666666666,315.90999999999997,0.3475,1.0
Polymastia,Unknown,,77.9236666666666,9.67116666666666,322.1,0.0125,1.0
Craniella cranium,Unknown,,77.9236666666666,9.67116666666666,293.6,0.00969,12.92
Polymastia,Unknown,,77.9236666666666,9.67116666666666,322.1,0.00646,6.46
Axinellidae,Unknown,,78.477,9.94016666666666,176.0,1.69,0.0
Geodia phlegraei,Unknown,,78.5263333333333,9.489,328.04,4.84,1.0
Axinellidae,Unknown,,78.5263333333333,9.489,176.0,1.84,4.0
Polymastiidae,Unknown,,78.5263333333333,9.489,435.0,0.0005,1.0
Craniella cranium,Unknown,,78.5263333333333,9.489,293.6,0.002,2.0
Axinellidae,Unknown,,78.9101666666666,9.36666666666666,176.0,0.405,0.0
Geodia barretti,Unknown,,78.9863333333333,8.71183333333333,304.55,7.26,2.0
Craniella cranium,Unknown,,78.9863333333333,8.71183333333333,293.6,0.062,2.0
Polymastiidae,Unknown,,79.2931666666666,9.4945,435.0,0.0015,1.0
Geodia phlegraei,Unknown,,79.3076666666666,8.181,328.04,35.0,2.0
Geodia barretti,Unknown,,79.3076666666666,8.181,304.55,70.0,20.0
Geodia macandrewii,Unknown,,79.3076666666666,8.181,326.79,45.0,2.0
Stryphnus fortis,Unknown,,79.3076666666666,8.181,282.39,5.0,15.0
Polymastiidae,Unknown,,79.3076666666666,8.181,435.0,0.0351,23.4
Craniella cranium,Unknown,,79.3076666666666,8.181,293.6,0.014625,23.4
Polymastiidae,Unknown,,79.8423333333333,9.10266666666666,435.0,0.0015,1.0
Polymastiidae,Unknown,,80.2153333333333,11.0948333333333,435.0,0.0055,2.0
Polymastiidae,Unknown,,80.366,11.2033333333333,435.0,0.00548,2.74
Polymastiidae,Unknown,,80.102,13.286,435.0,0.3615,41.0
Thenea,Unknown,,80.4911666666666,13.3416666666666,285.05,0.0035,1.0
Craniella polyura,Unknown,,80.528,15.685,300.75,0.003,1.0
Axinellidae,Unknown,,80.8801666666666,18.4528333333333,176.0,0.4005,0.0
Polymastiidae,Unknown,,80.8801666666666,18.4528333333333,435.0,0.0065,3.0
Geodia barretti,Unknown,,81.1955,18.8691666666666,304.55,35.0,15.0
Geodia macandrewii,Unknown,,81.1955,18.8691666666666,326.79,45.0,7.0
Geodia phlegraei,Unknown,,81.1955,18.8691666666666,328.04,0.452,3.0
Geodia hentscheli,Unknown,,81.1955,18.8691666666666,507.855,0.6485,1.0
Craniella cranium,Unknown,,81.1955,18.8691666666666,293.6,0.3485,52.0
Polymastia hemisphaerica,Unknown,,81.1955,18.8691666666666,368.08,0.1875,79.0
Thenea,Unknown,,81.1955,18.8691666666666,285.05,0.025,5.0
Geodia barretti,Unknown,,81.0673333333333,21.1118333333333,304.55,1.603,1.0
Geodia barretti,Unknown,,81.2503333333333,21.4508333333333,304.55,45.0,8.0
Geodia macandrewii,Unknown,,81.2503333333333,21.4508333333333,326.79,150.0,12.0
Craniella cranium,Unknown,,81.2503333333333,21.4508333333333,293.6,0.1035,5.0
Polymastiidae,Unknown,,81.2503333333333,21.4508333333333,435.0,0.0035,1.0
Geodiidae,Unknown,,81.2503333333333,21.4508333333333,435.0,0.0015,2.0
Geodia macandrewii,Unknown,,81.3758333333333,24.5121666666666,326.79,250.0,45.0
Geodia barretti,Unknown,,81.3758333333333,24.5121666666666,304.55,205.0,30.0
Geodia phlegraei,Unknown,,81.3758333333333,24.5121666666666,328.04,35.0,1.0
Thenea,Unknown,,81.3758333333333,24.5121666666666,285.05,0.1095,2.0
Craniella cranium,Unknown,,81.3758333333333,24.5121666666666,293.6,0.0505,2.0
Polymastiidae,Unknown,,81.3758333333333,24.5121666666666,435.0,0.016,2.0
Craniella cranium,Unknown,,81.3758333333333,24.5121666666666,293.6,0.0494,91.2
Polymastia thielei,Unknown,,80.0708333333333,29.4458333333333,294.45,0.1975,1.0
Thenea,Unknown,,80.0708333333333,29.4458333333333,285.05,0.056,1.0
Polymastia grimaldii,Unknown,,80.0708333333333,29.4458333333333,284.28999999999996,0.017,1.0
Polymastia grimaldii,Unknown,,79.4781666666666,28.491,284.28999999999996,0.129,9.0
Polymastia grimaldii,Unknown,,79.4781666666666,28.491,284.28999999999996,0.02112,7.68
Polymastia grimaldii,Unknown,,79.3713333333333,30.031,284.28999999999996,0.3015,84.0
Polymastia grimaldii,Unknown,,79.355,33.3316666666666,284.28999999999996,0.0585,10.0
Craniella polyura,Unknown,,79.355,33.3316666666666,300.75,0.0095,2.0
Polymastia grimaldii,Unknown,,79.355,33.3316666666666,284.28999999999996,0.00293,2.93
Polymastia grimaldii,Unknown,,79.6185,34.4718333333333,284.28999999999996,0.493,51.0
Polymastia grimaldii,Unknown,,79.6371666666666,32.8926666666666,284.28999999999996,0.2535,41.0
Craniella cranium,Unknown,,79.8642134333333,30.0605097,293.6,0.104,1.0
Craniella polyura,Unknown,,79.8642134333333,30.0605097,300.75,0.01638,2.73
Polymastiidae,Unknown,,79.8642134333333,30.0605097,435.0,0.00546,2.73
Polymastia grimaldii,Unknown,,79.8471798166666,33.3490591333333,284.28999999999996,0.009,4.0
Polymastia grimaldii,Unknown,,79.8471798166666,33.3490591333333,284.28999999999996,0.005018,5.018
Polymastia grimaldii,Unknown,,80.5012820333333,30.0785295166666,284.28999999999996,0.002,2.0
Craniella polyura,Unknown,,80.5012820333333,30.0785295166666,300.75,0.002,1.0
Geodia macandrewii,Unknown,,80.5300347,27.7970230166666,326.79,0.0315,0.0
Polymastia grimaldii,Unknown,,81.0900204333333,33.6376168833333,284.28999999999996,0.0335,1.0
Geodia phlegraei,Unknown,,81.5823944333333,34.08678505,328.04,3.88,1.0
Stelletta rhaphidiophora,Unknown,,81.5823944333333,34.08678505,333.6,2.378,1.0
Axinellidae,Unknown,,81.5823944333333,34.08678505,176.0,0.3585,2.0
Craniella cranium,Unknown,,81.5823944333333,34.08678505,293.6,0.0075,3.0
Polymastia andrica,Unknown,,81.5823944333333,34.08678505,343.725,0.0285,2.0
Polymastia hemisphaerica,Unknown,,81.5823944333333,34.08678505,368.08,0.204,147.0
Geodia macandrewii,Unknown,,81.5823944333333,34.08678505,326.79,4.92,1.0
Geodia barretti,Unknown,,81.5823944333333,34.08678505,304.55,6.22,2.0
Geodia hentscheli,Unknown,,81.539429,31.4851203833333,507.855,4.38,13.0
Geodia phlegraei,Unknown,,81.539429,31.4851203833333,328.04,10.48,23.0
Stelletta rhaphidiophora,Unknown,,81.539429,31.4851203833333,333.6,14.26,14.0
Geodia,Unknown,,81.539429,31.4851203833333,933.0,0.1,35.0
Craniella cranium,Unknown,,81.539429,31.4851203833333,293.6,0.3965,179.0
Polymastia uberrima,Unknown,,81.539429,31.4851203833333,364.63,0.086,2.0
Thenea,Unknown,,81.539429,31.4851203833333,285.05,0.01,1.0
Geodia macandrewii,Unknown,,81.2751279,27.0663787,326.79,16.9,1.0
Geodia phlegraei,Unknown,,81.2751279,27.0663787,328.04,0.7605,1.0
Stelletta rhaphidiophora,Unknown,,81.2751279,27.0663787,333.6,1.092,2.0
Geodia,Unknown,,81.2751279,27.0663787,933.0,0.0065,1.0
Craniella cranium,Unknown,,81.2751279,27.0663787,293.6,0.003,1.0
Phakellia ventilabrum,Unknown,,70.4425,20.3178333333333,200.0,0.31,6.0
Craniella cranium,Unknown,,70.4425,20.3178333333333,293.6,0.084,5.0
Axinellidae,Unknown,,70.4425,20.3178333333333,176.0,0.013,4.0
Polymastia,Unknown,,70.4425,20.3178333333333,322.1,0.007,1.0
Stryphnus fortis,Unknown,,70.2216666666666,18.4471666666666,282.39,16.787,0.0
Geodia macandrewii,Unknown,,70.2216666666666,18.4471666666666,326.79,8.27,1.0
Phakellia ventilabrum,Unknown,,70.2216666666666,18.4471666666666,200.0,0.321,0.0
Craniella zetlandica,Unknown,,70.2216666666666,18.4471666666666,315.90999999999997,0.054,1.0
Geodia macandrewii,Unknown,,70.8028333333333,18.1691666666666,326.79,11.01,3.0
Geodia atlantica,Unknown,,70.8028333333333,18.1691666666666,307.24,10.17,3.0
Geodia barretti,Unknown,,70.8028333333333,18.1691666666666,304.55,54.04,42.0
Stryphnus fortis,Unknown,,70.8028333333333,18.1691666666666,282.39,1.97,8.0
Phakellia ventilabrum,Unknown,,70.8028333333333,18.1691666666666,200.0,0.1165,0.0
Thenea levis,Unknown,,70.8028333333333,18.1691666666666,328.04,0.021,1.0
Thenea,Unknown,,70.8028333333333,18.1691666666666,285.05,0.0195,5.0
Craniella cranium,Unknown,,70.8736666666666,19.8306666666666,293.6,0.007,8.0
Phakellia ventilabrum,Unknown,,70.8736666666666,19.8306666666666,200.0,0.198,0.0
Axinellidae,Unknown,,70.8736666666666,19.8306666666666,176.0,0.043,0.0
Thenea muricata,Unknown,,70.8736666666666,19.8306666666666,314.045,0.1455,18.0
Theneidae,Unknown,,70.8736666666666,19.8306666666666,435.0,0.0175,12.0
Polymastiidae,Unknown,,70.8736666666666,19.8306666666666,435.0,0.0125,14.0
Axinellidae,Unknown,,71.026,21.6215,176.0,0.046,0.0
Polymastia hemisphaerica,Unknown,,71.026,21.6215,368.08,0.0095,4.0
Polymastiidae,Unknown,,71.026,21.6215,435.0,0.0005,1.0
Craniella cranium,Unknown,,71.2026666666666,25.0185,293.6,0.006,1.0
Stryphnus fortis,Unknown,,71.7381666666666,24.8556666666666,282.39,0.161,1.0
Polymastia hemisphaerica,Unknown,,71.7381666666666,24.8556666666666,368.08,0.0025,2.0
Polymastia hemisphaerica,Unknown,,71.6811666666666,22.9298333333333,368.08,0.3995,14.0
Craniella zetlandica,Unknown,,71.6811666666666,22.9298333333333,315.90999999999997,0.068,1.0
Geodia barretti,Unknown,,71.5903333333333,21.3228333333333,304.55,540.0,238.0
Geodia macandrewii,Unknown,,71.5903333333333,21.3228333333333,326.79,780.0,190.0
Geodia phlegraei,Unknown,,71.5903333333333,21.3228333333333,328.04,35.0,24.0
Stryphnus fortis,Unknown,,71.5903333333333,21.3228333333333,282.39,30.0,31.0
Geodia atlantica,Unknown,,71.5903333333333,21.3228333333333,307.24,5.0,2.0
Stelletta,Unknown,,71.5903333333333,21.3228333333333,1304.0,70.0,59.0
Thenea,Unknown,,71.5903333333333,21.3228333333333,285.05,51.1292,4394.25
Thenea levis,Unknown,,71.5903333333333,21.3228333333333,328.04,2.3814,170.1
Stryphnus fortis,Unknown,,71.5903333333333,21.3228333333333,282.39,10.2343,85.05
Geodia,Unknown,,71.5903333333333,21.3228333333333,933.0,10.6596,198.45
Polymastia hemisphaerica,Unknown,,71.5903333333333,21.3228333333333,368.08,0.070875,28.35
Geodia atlantica,Unknown,,71.497,19.4586666666666,307.24,80.0,20.0
Geodia macandrewii,Unknown,,71.497,19.4586666666666,326.79,168.0,41.0
Geodia barretti,Unknown,,71.497,19.4586666666666,304.55,20.0,19.0
Geodia phlegraei,Unknown,,71.497,19.4586666666666,328.04,35.0,26.0
Stelletta,Unknown,,71.497,19.4586666666666,1304.0,7.07,10.0
Axinellidae,Unknown,,71.497,19.4586666666666,176.0,0.22,1.0
Thenea levis,Unknown,,71.497,19.4586666666666,328.04,2.3674,133.5
Thenea,Unknown,,71.497,19.4586666666666,285.05,0.2403,2198.3
Stryphnus fortis,Unknown,,71.497,19.4586666666666,282.39,3.1684,53.4
Phakellia,Unknown,,71.497,19.4586666666666,214.38,0.5696,0.0
Geodia,Unknown,,71.497,19.4586666666666,933.0,1.1303,0.0
Polymastia hemisphaerica,Unknown,,71.497,19.4586666666666,368.08,0.01335,8.9
Geodia atlantica,Unknown,,71.3598333333333,17.5705,307.24,0.0,0.0
Geodia barretti,Unknown,,71.3598333333333,17.5705,304.55,525.0,0.0
Geodia macandrewii,Unknown,,71.3598333333333,17.5705,326.79,321.0,0.0
Phakellia ventilabrum,Unknown,,71.3598333333333,17.5705,200.0,1.696,0.0
Geodia phlegraei,Unknown,,71.3598333333333,17.5705,328.04,7.87,0.0
Stryphnus fortis,Unknown,,71.3598333333333,17.5705,282.39,125.0,0.0
Axinella infundibuliformis,Unknown,,71.3598333333333,17.5705,165.0,0.0275,0.0
Stryphnus fortis,Unknown,,71.3598333333333,17.5705,282.39,1.8247,0.0
Axinellidae,Unknown,,71.3598333333333,17.5705,176.0,0.3084,0.0
Phakellia ventilabrum,Unknown,,71.3598333333333,17.5705,200.0,2.3644,0.0
Thenea,Unknown,,71.3598333333333,17.5705,285.05,8.75085,1554.85
Craniella zetlandica,Unknown,,71.3598333333333,17.5705,315.90999999999997,0.1028,64.25
Geodia,Unknown,,71.3598333333333,17.5705,933.0,7.05465,0.0
Geodia macandrewii,Unknown,,71.9336666666666,17.1688333333333,326.79,460.0,201.0
Geodia barretti,Unknown,,71.9336666666666,17.1688333333333,304.55,560.0,156.0
Geodia atlantica,Unknown,,71.9336666666666,17.1688333333333,307.24,115.0,59.0
Geodia phlegraei,Unknown,,71.9336666666666,17.1688333333333,328.04,141.0,93.0
Stryphnus fortis,Unknown,,71.9336666666666,17.1688333333333,282.39,39.0,37.0
Geodia,Unknown,,71.9336666666666,17.1688333333333,933.0,7.86928,0.0
Stryphnus fortis,Unknown,,71.9336666666666,17.1688333333333,282.39,3.49624,0.0
Theneidae,Unknown,,71.9336666666666,17.1688333333333,435.0,28.77,6137.6
Phakellia ventilabrum,Unknown,,71.9336666666666,17.1688333333333,200.0,0.13152,0.0
Axinellidae,Unknown,,71.9336666666666,17.1688333333333,176.0,0.7124,0.0
Craniella zetlandica,Unknown,,71.9336666666666,17.1688333333333,315.90999999999997,0.13152,164.4
Geodia hentscheli,Unknown,,71.9336666666666,17.1688333333333,507.855,0.51512,54.8
Geodia barretti,Unknown,,72.054,19.1583333333333,304.55,330.0,200.0
Phakellia ventilabrum,Unknown,,72.054,19.1583333333333,200.0,0.0725,4.0
Geodia atlantica,Unknown,,72.054,19.1583333333333,307.24,35.0,15.0
Axinellidae,Unknown,,72.054,19.1583333333333,176.0,0.1035,0.0
Geodia macandrewii,Unknown,,72.054,19.1583333333333,326.79,117.0,23.0
Geodia phlegraei,Unknown,,72.054,19.1583333333333,328.04,110.0,75.0
Stryphnus fortis,Unknown,,72.054,19.1583333333333,282.39,50.0,140.0
Geodia,Unknown,,72.054,19.1583333333333,933.0,0.063,5.0
Thenea levis,Unknown,,72.054,19.1583333333333,328.04,0.10509,6.78
Phakellia ventilabrum,Unknown,,72.054,19.1583333333333,200.0,0.02373,13.56
Stelletta,Unknown,,72.054,19.1583333333333,1304.0,1.25769,40.68
Geodia,Unknown,,72.054,19.1583333333333,933.0,0.7119,88.14
Geodia,Unknown,,72.054,19.1583333333333,933.0,1.10514,0.0
Axinellidae,Unknown,,72.054,19.1583333333333,176.0,1.85772,0.0
Stryphnus fortis,Unknown,,72.054,19.1583333333333,282.39,5.085,0.0
Thenea,Unknown,,72.054,19.1583333333333,285.05,21.479,4020.54
Thenea,Unknown,,72.054,19.1583333333333,285.05,0.015,11.0
Geodia phlegraei,Unknown,,72.1631666666666,21.0586666666666,328.04,6.54,5.0
Geodia macandrewii,Unknown,,72.1631666666666,21.0586666666666,326.79,290.0,150.0
Geodia barretti,Unknown,,72.1631666666666,21.0586666666666,304.55,65.0,40.0
Geodia,Unknown,,72.1631666666666,21.0586666666666,933.0,20.0,15.0
Thenea,Unknown,,72.1631666666666,21.0586666666666,285.05,1.785,65.0
Stryphnus fortis,Unknown,,72.1631666666666,21.0586666666666,282.39,3.42,14.0
Stryphnus fortis,Unknown,,72.1631666666666,21.0586666666666,282.39,0.1075,5.0
Axinellidae,Unknown,,72.1631666666666,21.0586666666666,176.0,0.27,0.0
Craniella cranium,Unknown,,72.1631666666666,21.0586666666666,293.6,0.185,15.0
Geodia,Unknown,,72.1631666666666,21.0586666666666,933.0,0.0475,5.0
Geodia,Unknown,,72.1631666666666,21.0586666666666,933.0,0.015,5.0
Polymastia hemisphaerica,Unknown,,72.1631666666666,21.0586666666666,368.08,0.4475,120.0
Thenea,Unknown,,72.1631666666666,21.0586666666666,285.05,3.1625,345.0
Geodia barretti,Unknown,,72.251,22.8723333333333,304.55,5.39,1.0
Geodia macandrewii,Unknown,,72.251,22.8723333333333,326.79,14.72,2.0
Craniella polyura,Unknown,,72.251,22.8723333333333,300.75,0.078,9.0
Axinellidae,Unknown,,72.251,22.8723333333333,176.0,0.003,0.0
Axinella,Unknown,,72.3158333333333,24.7245,222.5,0.002,0.0
Polymastia hemisphaerica,Unknown,,72.3158333333333,24.7245,368.08,0.003,2.0
Polymastia,Unknown,,72.3158333333333,24.7245,322.1,0.007,5.0
Thenea muricata,Unknown,,72.9045,24.5143333333333,314.045,0.043,4.0
Craniella polyura,Unknown,,72.9045,24.5143333333333,300.75,0.0175,3.0
Polymastia hemisphaerica,Unknown,,72.9045,24.5143333333333,368.08,0.024,3.0
Polymastia grimaldii,Unknown,,72.9045,24.5143333333333,284.28999999999996,2.466,126.0
Polymastia grimaldii,Unknown,,72.8021666666666,22.5285,284.28999999999996,0.326,18.0
Thenea muricata,Unknown,,72.8021666666666,22.5285,314.045,0.0555,6.0
Craniella polyura,Unknown,,72.8021666666666,22.5285,300.75,0.005,2.0
Polymastia hemisphaerica,Unknown,,72.8021666666666,22.5285,368.08,0.017,2.0
Polymastia,Unknown,,72.7058333333333,20.5578333333333,322.1,0.064,4.0
Polymastia hemisphaerica,Unknown,,72.7058333333333,20.5578333333333,368.08,0.1881,36.0
Thenea muricata,Unknown,,72.7058333333333,20.5578333333333,314.045,0.4266,34.0
Thenea levis,Unknown,,72.7058333333333,20.5578333333333,328.04,0.018,1.0
Craniella zetlandica,Unknown,,72.7058333333333,20.5578333333333,315.90999999999997,0.132,2.0
Craniella cranium,Unknown,,72.7058333333333,20.5578333333333,293.6,0.002,2.0
Mycale lingua,Unknown,,72.7058333333333,20.5578333333333,435.0,0.022,0.0
Geodia macandrewii,Unknown,,72.6201666666666,18.6046666666666,326.79,120.339,17.0
Geodia barretti,Unknown,,72.6201666666666,18.6046666666666,304.55,45.0,5.0
Polymastia hemisphaerica,Unknown,,72.6201666666666,18.6046666666666,368.08,0.6275,62.0
Phakellia ventilabrum,Unknown,,72.6201666666666,18.6046666666666,200.0,0.008,1.0
Stryphnus fortis,Unknown,,72.6201666666666,18.6046666666666,282.39,0.109,1.0
Geodia,Unknown,,72.6201666666666,18.6046666666666,933.0,0.098,4.0
Craniella zetlandica,Unknown,,72.6201666666666,18.6046666666666,315.90999999999997,0.064,3.0
Craniella cranium,Unknown,,72.6201666666666,18.6046666666666,293.6,0.0235,2.0
Thenea muricata,Unknown,,72.6201666666666,18.6046666666666,314.045,0.1335,15.0
Polymastia arctica,Unknown,,72.6201666666666,18.6046666666666,368.0,0.0305,4.0
Polymastia uberrima,Unknown,,72.6201666666666,18.6046666666666,364.63,0.1495,11.0
Polymastia thielei,Unknown,,72.6201666666666,18.6046666666666,294.45,0.054,9.0
Polymastia,Unknown,,72.6201666666666,18.6046666666666,322.1,0.005,1.0
Geodia barretti,Unknown,,72.511,16.8178333333333,304.55,4.19,2.0
Geodia macandrewii,Unknown,,72.511,16.8178333333333,326.79,2.47,1.0
Thenea,Unknown,,72.511,16.8178333333333,285.05,1.369,265.0
Axinellidae,Unknown,,72.511,16.8178333333333,176.0,0.051,1.0
Polymastia hemisphaerica,Unknown,,72.511,16.8178333333333,368.08,0.07,9.0
Craniella zetlandica,Unknown,,72.511,16.8178333333333,315.90999999999997,0.059,1.0
Craniella cranium,Unknown,,72.511,16.8178333333333,293.6,0.192,5.0
Thenea levis,Unknown,,72.511,16.8178333333333,328.04,0.014,1.0
Polymastia,Unknown,,72.511,16.8178333333333,322.1,0.004,4.0
Polymastia thielei,Unknown,,72.511,16.8178333333333,294.45,0.009,2.0
Geodia macandrewii,Unknown,,73.0758333333333,16.3111666666666,326.79,19.5,2.0
Stelletta rhaphidiophora,Unknown,,73.0758333333333,16.3111666666666,333.6,2.51,1.0
Polymastia hemisphaerica,Unknown,,73.0758333333333,16.3111666666666,368.08,0.387,135.0
Thenea,Unknown,,73.0758333333333,16.3111666666666,285.05,2.475,367.0
Axinellidae,Unknown,,73.0758333333333,16.3111666666666,176.0,0.008,0.0
Polymastia uberrima,Unknown,,73.0758333333333,16.3111666666666,364.63,0.234,3.0
Polymastia thielei,Unknown,,73.0758333333333,16.3111666666666,294.45,0.0255,2.0
Craniella zetlandica,Unknown,,73.0758333333333,16.3111666666666,315.90999999999997,0.005,3.0
Axinellidae,Unknown,,73.194,18.3446666666666,176.0,0.05,0.0
