VariableGroup,Subgroup,Variable,Area,Year,Value,Unit,Symbol,IsAggregate
Water use,Water withdrawal by sector,Municipal water withdrawal,Bolivia (Plurinational State of),2022,0.252910074,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bosnia and Herzegovina,2015,0.344,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bosnia and Herzegovina,2016,0.3545,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bosnia and Herzegovina,2017,0.3608,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bosnia and Herzegovina,2018,0.319,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bosnia and Herzegovina,2019,0.3119,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bosnia and Herzegovina,2020,0.309,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bosnia and Herzegovina,2021,0.314,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bosnia and Herzegovina,2022,0.32,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Botswana,2015,0.0885,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Botswana,2016,0.0963,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Botswana,2017,0.1006,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Botswana,2018,0.0972,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Botswana,2019,0.0992,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Botswana,2020,0.1092014,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Botswana,2021,0.128071636,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Botswana,2022,0.129327486,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Brazil,2015,16.466,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Brazil,2016,16.59,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Brazil,2017,16.74,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Brazil,2018,15.85,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Brazil,2019,15.98,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Brazil,2020,16.13,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Brazil,2021,16.26,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Brazil,2022,16.397,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Brunei Darussalam,2015,0.1515,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Brunei Darussalam,2016,0.1515,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Brunei Darussalam,2017,0.1515,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Brunei Darussalam,2018,0.1515,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Brunei Darussalam,2019,0.1515,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Brunei Darussalam,2020,0.1515,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Brunei Darussalam,2021,0.1515,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Brunei Darussalam,2022,0.1515,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bulgaria,2015,0.8996,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bulgaria,2016,0.8938,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bulgaria,2017,0.905,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bulgaria,2018,0.865,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bulgaria,2019,0.867,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bulgaria,2020,0.838,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bulgaria,2021,0.834,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Bulgaria,2022,0.838,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Burkina Faso,2015,0.3756,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Burkina Faso,2016,0.3756,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Burkina Faso,2017,0.3756,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Burkina Faso,2018,0.3756,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Burkina Faso,2019,0.3756,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Burkina Faso,2020,0.3756,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Burkina Faso,2021,0.3756,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Burkina Faso,2022,0.3756,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Burundi,2015,0.0431,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Burundi,2016,0.0431,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Burundi,2017,0.0431,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Burundi,2018,0.0431,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Burundi,2019,0.0431,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Burundi,2020,0.0431,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Burundi,2021,0.0431,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Burundi,2022,0.0431,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Cabo Verde,2015,0.12486986,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Cabo Verde,2016,0.13367485,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Cabo Verde,2017,0.14247984,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Cabo Verde,2018,0.15128483,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Cabo Verde,2019,0.16008982,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Cabo Verde,2020,0.17451457,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Cabo Verde,2021,0.14202642,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Cabo Verde,2022,0.15589515,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Cambodia,2015,0.098,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Cambodia,2016,0.098,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Cambodia,2017,0.098,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Cambodia,2018,0.098,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Cambodia,2019,0.098,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Cambodia,2020,0.098,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Cambodia,2021,0.098,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Cambodia,2022,0.098,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Cameroon,2015,0.2468,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Cameroon,2016,0.2468,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Cameroon,2017,0.2468,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Cameroon,2018,0.2468,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Cameroon,2019,0.2468,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Cameroon,2020,0.2468,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Cameroon,2021,0.2468,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Cameroon,2022,0.2468,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Canada,2015,5.021,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Canada,2016,4.9545,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Canada,2017,4.888,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Canada,2018,4.877,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Canada,2019,4.866,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Canada,2020,4.8675,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Canada,2021,4.869,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Canada,2022,4.869,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Central African Republic,2015,0.0601,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Central African Republic,2016,0.0601,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Central African Republic,2017,0.0601,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Central African Republic,2018,0.0601,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Central African Republic,2019,0.0601,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Central African Republic,2020,0.0601,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Central African Republic,2021,0.0601,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Central African Republic,2022,0.0601,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Central Asia,2015,6.091052874,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Municipal water withdrawal,Central Asia,2016,6.140421317,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Municipal water withdrawal,Central Asia,2017,6.33636721,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Municipal water withdrawal,Central Asia,2018,7.745492702,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Municipal water withdrawal,Central Asia,2019,7.909746351,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Municipal water withdrawal,Central Asia,2020,8.7426,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Municipal water withdrawal,Central Asia,2021,7.8045,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Municipal water withdrawal,Central Asia,2022,8.7665,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Municipal water withdrawal,Central and Southern Asia,2015,82.719652874,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Municipal water withdrawal,Central and Southern Asia,2016,82.769021317,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Municipal water withdrawal,Central and Southern Asia,2017,82.96496721,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Municipal water withdrawal,Central and Southern Asia,2018,84.374092702,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Municipal water withdrawal,Central and Southern Asia,2019,84.538346351,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Municipal water withdrawal,Central and Southern Asia,2020,85.3712,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Municipal water withdrawal,Central and Southern Asia,2021,84.4331,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Municipal water withdrawal,Central and Southern Asia,2022,85.3951,10^9 m3/year,E,true
Water use,Water withdrawal by sector,Municipal water withdrawal,Chad,2015,0.1037,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Chad,2016,0.1037,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Chad,2017,0.1037,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Chad,2018,0.1037,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Chad,2019,0.1037,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Chad,2020,0.1037,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Chad,2021,0.1037,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Chad,2022,0.1037,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Chile,2015,1.2877,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Chile,2016,1.29,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Chile,2017,1.29,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Chile,2018,1.29,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Chile,2019,1.29,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Chile,2020,1.29,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Chile,2021,1.29,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Chile,2022,1.29,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,China,2015,79.4,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,China,2016,96.42,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,China,2017,100,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,China,2018,106.08,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,China,2019,112.13,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,China,2020,117.01,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,China,2021,117.01,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,China,2022,117.01,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Colombia,2015,3.38882,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Colombia,2016,3.30504,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Colombia,2017,3.25514,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Colombia,2018,3.19876,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Colombia,2019,3.39529,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Colombia,2020,3.30391,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Colombia,2021,3.25131,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Colombia,2022,3.40511,10^9 m3/year,A,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Comoros,2015,0.0048,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Comoros,2016,0.0048,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Comoros,2017,0.0048,10^9 m3/year,I,false
Water use,Water withdrawal by sector,Municipal water withdrawal,Comoros,2018,0.0048,10^9 m3/year,I,false
